key,0,1,2,3,4,5,6,7,8,9,10,11
41,5,"ホウキで掃く",,"喜ぶ",,,,0,,,,False
42,5,"仰天",,"手を振る",,,,0,,,,False
43,5,"暑がる",,"笑う",,,,0,,,,False
44,5,"警備する",,"アピール",,,,0,,,,False
45,5,"呪う",,"アピール",,,,0,,,,False
46,5,"抱拳礼",,"問い詰める",,,,0,,,,False
47,5,"愛を表現する",,"応援する",,,,0,,,,False
48,5,"勝ちどき",,"応援する",,,,0,,,,False
49,5,"閃く",,"応援する",,,,0,,,,False
50,5,"サボテンダーポーズ",,"応援する",,,,0,,,,False
51,5,"乾杯する",,"問い詰める",,,,0,,,,False
52,5,"フィンガースナップ",,"問い詰める",,,,0,,,,False
53,5,"フラワーシャワー",,"問い詰める",,,,0,,,,False
54,5,"困惑する",,"応援する",,,,0,,,,False
55,5,"トームストーン",,"なぐさめる",,,,0,,,,False
56,5,"宙返り",,"問い詰める",,,,0,,,,False
57,5,"ウォームアップ",,"問い詰める",,,,0,,,,False
58,5,"おねだり",,"問い詰める",,,,0,,,,False
59,5,"力を高める",,"問い詰める",,,,0,,,,False
60,5,"演舞",,"問い詰める",,,,0,,,,False
61,5,"ピザを食べる",,"問い詰める",,,,0,,,,False
62,5,"ゆで卵を食べる",,"応援する",,,,0,,,,False
63,5,"紅茶を飲む",,"問い詰める",,,,0,,,,False
64,5,"疑問を抱く",,"応援する",,,,0,,,,False
65,5,"パントマイム",,"問い詰める",,,,0,,,,False
66,5,"ボム踊り",,"応援する",,,,0,,,,False
67,5,"戦士の演武：壱",,"応援する",,,,0,,,,False
68,5,"戦士の演武：壱ノ裏",,"応援する",,,,0,,,,False
69,5,"戦士の演武：弐",,"応援する",,,,0,,,,False
70,5,"戦士の演武：弐ノ裏",,"応援する",,,,0,,,,False
71,5,"戦士の演武：参",,"応援する",,,,0,,,,False
72,5,"戦士の演武：参ノ裏",,"応援する",,,,0,,,,False
73,5,"東方の伝統舞踊",,"問い詰める",,,,0,,,,False
74,5,"歌姫を真似る",,"応援する",,,,0,,,,False
75,0,,,,,,,0,,,,False
76,0,,,,,,,0,,,,False
77,0,,,,,,,0,,,,False
78,5,"ボックスステップ",,"問い詰める",,,,0,,,,False
79,5,"サイドステップ",,"問い詰める",,,,0,,,,False
80,5,"ゲットファンタジー",,"問い詰める",,,,0,,,,False
81,5,"ポポトステップ",,"問い詰める",,,,0,,,,False
82,5,"ヒールトー",,"問い詰める",,,,0,,,,False
83,5,"グゥーブー・ドゥ",,"問い詰める",,,,0,,,,False
84,5,"わっしょい",,"問い詰める",,,,0,,,,False
85,5,"フレイムダンス",,"応援する",,,,0,,,,False
86,0,,,,,,,0,,,,False
87,5,"見せつける：右",,"応援する",,,,0,,,,False
88,5,"見せつける：左",,"応援する",,,,0,,,,False
89,5,"斬鉄剣",,"問い詰める",,,,0,,,,True
90,5,"氷結の幻想",,"問い詰める",,,,0,,,,True
91,5,"メガフレア",,"問い詰める",,,,0,,,,False
92,5,"アルテマ",,"問い詰める",,,,0,,,,True
93,0,,,,,,,0,,,,False
94,0,,,,,,,0,,,,False
95,5,"ガッツポーズ",,"拍手する",,,,0,,,,False
96,5,"寒がる",,"拍手する",,,,0,,,,False
97,5,"企みを話す",,"拍手する",,,,0,,,,False
98,5,"チョコボの筆：黒",,"肯定する",,,,0,,,,False
99,0,,,,,,,0,,,,False
100,0,,,,,,,0,,,,False
101,0,,,,,,,0,,,,False
102,5,"確認",,"肯定する",,,,0,,,,False
103,5,"リンゴを食べる",,"拍手する",,,,0,,,,False
104,5,"もみ手をする",,"拍手する",,,,0,,,,False
105,5,"おまじない",,"呆れる",,,,0,,,,False
106,5,"魅惑の抱擁",,"呆れる",,,,0,,,,False
107,5,"ヨルダンス",,"呆れる",,,,0,,,,False
108,5,"ラリホップ",,"呆れる",,,,0,,,,False
109,0,,,,,,,0,,,,False
110,0,,,,,,,0,,,,False
111,0,,,,,,,0,,,,False
112,5,"拳を突き出す",,"手まねきする",,,,0,,,,True
113,5,"スクワット",,"踊る",,,,0,,,,False
114,5,"腕立て伏せ",,"踊る",,,,0,,,,False
115,5,"腹筋運動",,"踊る",,,,0,,,,False
116,5,"深呼吸",,"踊る",,,,0,,,,False
117,5,"気をつけ",,"お辞儀する",,,,0,,,,False
118,5,"休め",,"お辞儀する",,,,0,,,,False
119,5,"説明",,"大笑いする",,,,0,,,,False
120,5,"意気込む",,"大笑いする",,,,0,,,,False
121,5,"武器を構える",,"手を振る",,,,0,,,,False
122,5,"武器を収める",,"手を振る",,,,0,,,,False
123,5,"注意する",,"大笑いする",,,,0,,,,False
124,9,,,,,,,0,,,,False
125,9,,,,,,,0,,,,False
126,9,,,,,,,0,,,,False
127,9,,,,,,,0,,,,False
128,9,,,,,,,0,,,,False
129,9,,,,,,,0,,,,False
130,9,,,,,,,0,,,,False
131,9,,,,,,,0,,,,False
132,9,,,,,,,0,,,,False
133,9,,,,,,,0,,,,False
134,9,,,,,,,0,,,,False
135,9,,,,,,,0,,,,False
136,9,,,,,,,0,,,,False
137,9,,,,,,,0,,,,False
138,9,,,,,,,0,,,,False
139,9,,,,,,,0,,,,False
140,9,,,,,,,0,,,,False
141,9,,,,,,,0,,,,False
142,9,,,,,,,0,,,,False
143,9,,,,,,,0,,,,False
144,9,,,,,,,0,,,,False
145,9,,,,,,,0,,,,True
146,11,,,,,,,0,,,,True
147,11,,,,,,,0,,,,True
148,11,,,,,,,0,,,,True
149,11,,,,,,,0,,,,True
150,11,,,,,,,0,,,,True
151,11,,,,,,,0,,,,True
152,11,,,,,,,0,,,,True
153,9,,,,,,,0,,,,True
154,2,,,,,,,0,,,,False
155,2,,,,,,,0,,,,False
156,1,"ナルザルの双剣",,,"ナルザルの双剣",,,0,,,,False
157,1,"宿縁を断ち切る日",,,"宿縁を断ち切る日",,,0,,,,False
158,1,"やっと、わかったよ",,,"やっと、わかったよ",,,0,,,,False
159,1,"拳の聖人",,,"拳の聖人",,,0,,,,False
160,1,"勇気の証明",,,"勇気の証明",,,0,,,,False
161,1,"手を伸ばす先の勝利",,,"手を伸ばす先の勝利",,,0,,,,False
162,1,"迷い無き瞳",,,"迷い無き瞳",,,0,,,,False
163,1,"臆病者の牙",,,"臆病者の牙",,,0,,,,False
164,1,"巴術最大級命題の証明",,,"巴術最大級命題の証明",,,0,,,,False
165,1,"自由騎士の誓約",,,"自由騎士の誓約",,,0,,,,False
166,1,"でっかい夢",,,"でっかい夢",,,0,,,,False
167,1,"死より冥き闇に",,,"死より冥き闇に",,,0,,,,False
168,1,"ガンブレイカーへの誘い",,,"ガンブレイカーへの誘い",,,0,,,,False
169,1,"偉人の後継者",,,"偉人の後継者",,,0,,,,False
170,1,"学問ノススメ",,,"学問ノススメ",,,0,,,,False
171,1,"天界への道",,,"天界への道",,,0,,,,False
172,1,"賢者の誓い",,,"賢者の誓い",,,0,,,,False
173,1,"亡国からの雷動",,,"亡国からの雷動",,,0,,,,False
174,1,"竜の眼",,,"竜の眼",,,0,,,,False
175,1,"月影の導き",,,"月影の導き",,,0,,,,False
176,1,"侍への道",,,"侍への道",,,0,,,,False
177,1,"リーパーたる者",,,"リーパーたる者",,,0,,,,False
178,1,"響きあうふたつの音色",,,"響きあうふたつの音色",,,0,,,,False
179,1,"工房の救世主",,,"工房の救世主",,,0,,,,False
180,1,"踊り子の到来",,,"踊り子の到来",,,0,,,,False
181,1,"声を聞きし者",,,"声を聞きし者",,,0,,,,False
182,1,"業火の召喚獣",,,"業火の召喚獣",,,0,,,,False
183,1,"赤魔道士への道",,,"赤魔道士への道",,,0,,,,False
184,1,"青魔道士と名乗る男",,,"青魔道士と名乗る男",,,0,,,,False
185,1,"かざすは騎士の聖剣",,,"かざすは騎士の聖剣",,,0,,,,False
186,1,"いちばんの戦士",,,"いちばんの戦士",,,0,,,,False
187,1,"だから僕は",,,"だから僕は",,,0,,,,False
188,1,"鎮撫の儀",,,"鎮撫の儀",,,0,,,,False
189,1,"次代の学者",,,"次代の学者",,,0,,,,False
190,1,"「槍」試練に備えよ",,,"「槍」試練に備えよ",,,0,,,,False
191,1,"廃王の帰還",,,"廃王の帰還",,,0,,,,False
192,1,"蒼の竜騎士",,,"蒼の竜騎士",,,0,,,,False
193,1,"雲晴れる夜に",,,"雲晴れる夜に",,,0,,,,False
194,1,"命の賛歌",,,"命の賛歌",,,0,,,,False
195,1,"名誉をかけた模擬戦",,,"名誉をかけた模擬戦",,,0,,,,False
196,1,"黒魔法の導き手",,,"黒魔法の導き手",,,0,,,,False
197,1,"邪道と正道",,,"邪道と正道",,,0,,,,False
198,1,"二代目マスク・ザ・ブルー",,,"二代目マスク・ザ・ブルー",,,0,,,,False
199,1,"志すは真の騎士",,,"志すは真の騎士",,,0,,,,False
200,1,"すべてを護る乱撃",,,"すべてを護る乱撃",,,0,,,,False
201,1,"そしてふたつの名は消える",,,"そしてふたつの名は消える",,,0,,,,False
202,1,"世界の癒し手",,,"世界の癒し手",,,0,,,,False
203,1,"次代の「海兵団」",,,"次代の「海兵団」",,,0,,,,False
204,1,"運命を切り拓く占星術師",,,"運命を切り拓く占星術師",,,0,,,,False
205,1,"力を統べる者、力を担う者",,,"力を統べる者、力を担う者",,,0,,,,False
206,1,"槍に誓う使命",,,"槍に誓う使命",,,0,,,,False
207,1,"融雪の雨に",,,"融雪の雨に",,,0,,,,False
208,1,"極悪人コガラシ",,,"極悪人コガラシ",,,0,,,,False
209,1,"終焉の戦歌",,,"終焉の戦歌",,,0,,,,False
210,1,"照準！ 俺たちの未来",,,"照準！ 俺たちの未来",,,0,,,,False
211,1,"破壊と癒し",,,"破壊と癒し",,,0,,,,False
212,1,"闇を打ち消す光を放たん",,,"闇を打ち消す光を放たん",,,0,,,,False
213,1,"抗いの果てに",,,"抗いの果てに",,,0,,,,False
214,1,"さらば、初代マスク・ザ・ブルー",,,"さらば、初代マスク・ザ・ブルー",,,0,,,,False
215,1,"さらなる剣術の高みへ",,,"さらなる剣術の高みへ",,,0,,,,False
216,1,"燃えよゴージ！",,,"燃えよゴージ！",,,0,,,,False
217,1,"あと一度、君に会えたら",,,"あと一度、君に会えたら",,,0,,,,False
218,1,"真のガンブレイカー",,,"真のガンブレイカー",,,0,,,,False
219,1,"角尊の宝物",,,"角尊の宝物",,,0,,,,False
220,1,"時をかける願い",,,"時をかける願い",,,0,,,,False
221,1,"天地習合",,,"天地習合",,,0,,,,False
222,1,"大切なものを守る力",,,"大切なものを守る力",,,0,,,,False
223,1,"紅の竜騎士",,,"紅の竜騎士",,,0,,,,False
224,1,"影隠忍法帖",,,"影隠忍法帖",,,0,,,,False
225,1,"ベッコウ島の決闘",,,"ベッコウ島の決闘",,,0,,,,False
226,1,"想い込められし歌",,,"想い込められし歌",,,0,,,,False
227,1,"我は銃士、友は騎士",,,"我は銃士、友は騎士",,,0,,,,False
228,1,"至上の舞を披露せよ",,,"至上の舞を披露せよ",,,0,,,,False
229,1,"記憶より託されし未来",,,"記憶より託されし未来",,,0,,,,False
230,1,"召喚士の使命",,,"召喚士の使命",,,0,,,,False
231,1,"抗う力",,,"抗う力",,,0,,,,False
232,1,"青魔法の未来",,,"青魔法の未来",,,0,,,,False
233,0,,,,,,,0,,,,False
234,0,,,,,,,0,,,,False
235,1,"いつか君が言った言葉",,,"いつか君が言った言葉",,,0,,,,False
236,1,"誇り高き追放者",,,"誇り高き追放者",,,0,,,,False
237,1,"不滅なる名コンビ",,,"不滅なる名コンビ",,,0,,,,False
238,1,"やっと、また会えたね",,,"やっと、また会えたね",,,0,,,,False
239,1,"開かれた道の先へ",,,"開かれた道の先へ",,,0,,,,False
240,1,"僕たちは還り、君を見送ろう",,,"僕たちは還り、君を見送ろう",,,0,,,,False
241,1,"融和への船出",,,"融和への船出",,,0,,,,False
242,1,"ドマの弔い",,,"ドマの弔い",,,0,,,,False
243,1,"蒼天を仰ぎ、歩み続ける",,,"蒼天を仰ぎ、歩み続ける",,,0,,,,False
244,1,"木工師ベアティヌ先生",,,"木工師ベアティヌ先生",,,0,,,,False
245,1,"鍛冶師ブリサエル副社長",,,"鍛冶師ブリサエル副社長",,,0,,,,False
246,1,"甲冑師ハ・ナンザ社長",,,"甲冑師ハ・ナンザ社長",,,0,,,,False
247,1,"彫金少女セレンディピティー",,,"彫金少女セレンディピティー",,,0,,,,False
248,1,"革細工師ゲヴァ親方",,,"革細工師ゲヴァ親方",,,0,,,,False
249,1,"麗しの裁縫師レドレント・ローズ",,,"麗しの裁縫師レドレント・ローズ",,,0,,,,False
250,1,"偏執の錬金術師セヴェリアン",,,"偏執の錬金術師セヴェリアン",,,0,,,,False
251,1,"調理師リングサス総料理長",,,"調理師リングサス総料理長",,,0,,,,False
252,1,"出藍の誉れ",,,"出藍の誉れ",,,0,,,,False
253,1,"想い乗せ羽ばたく剣",,,"想い乗せ羽ばたく剣",,,0,,,,False
254,1,"信念の甲冑師",,,"信念の甲冑師",,,0,,,,False
255,1,"源に通じる真珠",,,"源に通じる真珠",,,0,,,,False
256,1,"命輝く名品",,,"命輝く名品",,,0,,,,False
257,1,"恋愛戦士の戦闘服",,,"恋愛戦士の戦闘服",,,0,,,,False
258,1,"ひとときの奇跡",,,"ひとときの奇跡",,,0,,,,False
259,1,"食通ロロリトの逆襲",,,"食通ロロリトの逆襲",,,0,,,,False
260,1,"父と子の宿命",,,"父と子の宿命",,,0,,,,False
261,1,"名工と英雄",,,"名工と英雄",,,0,,,,False
262,1,"甲冑師たち",,,"甲冑師たち",,,0,,,,False
263,1,"絆むすぶもの",,,"絆むすぶもの",,,0,,,,False
264,1,"果てなき野心",,,"果てなき野心",,,0,,,,False
265,1,"戦場の勝負服",,,"戦場の勝負服",,,0,,,,False
266,1,"ココロココニアラズ",,,"ココロココニアラズ",,,0,,,,False
267,1,"もてなすレシピ",,,"もてなすレシピ",,,0,,,,False
268,1,"不肖、チェミ・ジンジャル！",,,"不肖、チェミ・ジンジャル！",,,0,,,,False
269,1,"直情娘、挑む",,,"直情娘、挑む",,,0,,,,False
270,1,"技術交流の果て",,,"技術交流の果て",,,0,,,,False
271,1,"夢見る女王陛下",,,"夢見る女王陛下",,,0,,,,False
272,1,"アテルーネの教育",,,"アテルーネの教育",,,0,,,,False
273,1,"天女がまとう「どれす」どす",,,"天女がまとう「どれす」どす",,,0,,,,False
274,1,"愛は悠久の向こうに",,,"愛は悠久の向こうに",,,0,,,,False
275,1,"繋がりのレシピ",,,"繋がりのレシピ",,,0,,,,False
276,1,"採掘師アダルベルタ女史",,,"採掘師アダルベルタ女史",,,0,,,,False
277,1,"筆頭園芸師フフチャ",,,"筆頭園芸師フフチャ",,,0,,,,False
278,1,"網元代行シシプ",,,"網元代行シシプ",,,0,,,,False
279,1,"深淵に光差す日",,,"深淵に光差す日",,,0,,,,False
280,1,"森を育む者",,,"森を育む者",,,0,,,,False
281,1,"網倉危機一髪",,,"網倉危機一髪",,,0,,,,False
282,1,"救い、そして旅立ち",,,"救い、そして旅立ち",,,0,,,,False
283,1,"連載最終回「種は国境を越えて」",,,"連載最終回「種は国境を越えて」",,,0,,,,False
284,1,"釣り道楽、楽園に集う",,,"釣り道楽、楽園に集う",,,0,,,,False
285,1,"夢の証明、未来の形",,,"夢の証明、未来の形",,,0,,,,False
286,1,"彼女と菜園の旅路",,,"彼女と菜園の旅路",,,0,,,,False
287,1,"大漁の先にある大量",,,"大漁の先にある大量",,,0,,,,False
288,1,"黒鉄工房",,,"黒鉄工房",,,0,,,,False
289,1,"実録データ003「絆を修復せし職人」",,,"実録データ003「絆を修復せし職人」",,,0,,,,False
290,1,"古傷を癒して",,,"古傷を癒して",,,0,,,,False
291,1,"幻の生物シムーンの真相に迫る！",,,"幻の生物シムーンの真相に迫る！",,,0,,,,False
292,1,"水晶患いの治療法",,,"水晶患いの治療法",,,0,,,,False
293,1,"古き時代との対話",,,"古き時代との対話",,,0,,,,False
294,1,"約束の星",,,"約束の星",,,0,,,,False
295,1,"シャーレアンの食文化",,,"シャーレアンの食文化",,,0,,,,False
296,1,"今宵、魔法大学で",,,"今宵、魔法大学で",,,0,,,,False
297,1,"港の先の未来へ",,,"港の先の未来へ",,,0,,,,False
298,1,"ゴールドソーサーへようこそ！",,,"ゴールドソーサーへようこそ！",,,0,,,,False
299,1,"カッパーベルで消える夢",,,"カッパーベルで消える夢",,,0,,,,False
300,1,"真に守りたいもの",,,"真に守りたいもの",,,0,,,,False
301,1,"戦士の帰還",,,"戦士の帰還",,,0,,,,False
302,1,"歩み続ける孤高の騎士へ",,,"歩み続ける孤高の騎士へ",,,0,,,,False
303,1,"もうひとりのガンブレイカー",,,"もうひとりのガンブレイカー",,,0,,,,False
304,1,"癒しの力の源",,,"癒しの力の源",,,0,,,,False
305,1,"新次元の学者",,,"新次元の学者",,,0,,,,False
306,1,"恋するレヴェヴァ",,,"恋するレヴェヴァ",,,0,,,,False
307,1,"人命は儚く、術のみちは永久に",,,"人命は儚く、術のみちは永久に",,,0,,,,False
308,1,"ラールガー星導教を継ぐ者として",,,"ラールガー星導教を継ぐ者として",,,0,,,,False
309,1,"漆黒の竜に捧ぐ",,,"漆黒の竜に捧ぐ",,,0,,,,False
310,1,"朧げな秘策",,,"朧げな秘策",,,0,,,,False
311,1,"世直しムソウサイ伝",,,"世直しムソウサイ伝",,,0,,,,False
312,1,"暗殺道",,,"暗殺道",,,0,,,,False
313,1,"蒼天に響く三重奏",,,"蒼天に響く三重奏",,,0,,,,False
314,1,"捕捉！ 機工士たちの明日",,,"捕捉！ 機工士たちの明日",,,0,,,,False
315,1,"新天地へと舞い挑め",,,"新天地へと舞い挑め",,,0,,,,False
316,1,"ラライの一念、岩をも通せ",,,"ラライの一念、岩をも通せ",,,0,,,,False
317,1,"二番目の召喚士",,,"二番目の召喚士",,,0,,,,False
318,1,"その志、剣を通じて受け継がれん",,,"その志、剣を通じて受け継がれん",,,0,,,,False
319,4,,,"封鎖坑道 カッパーベル銅山","絶バハムート討滅戦",,,0,,,,False
320,4,,,"封鎖坑道 カッパーベル銅山","絶アルテマウェポン破壊作戦",,,0,,,,False
321,4,,,"封鎖坑道 カッパーベル銅山","絶アレキサンダー討滅戦",,,0,,,,False
322,4,,,"封鎖坑道 カッパーベル銅山","絶竜詩戦争",,,0,,,,False
323,9,,,,,,,0,,,,True
324,11,,,,,,,0,,,,True
325,11,,,,,,,0,,,,True
326,11,,,,,,,0,,,,True
327,11,,,,,,,0,,,,True
328,11,,,,,,,0,,,,True
329,11,,,,,,,0,,,,True
330,11,,,,,,,0,,,,True
331,9,,,,,,,0,,,,True
332,9,,,,,,,0,,,,True
333,11,,,,,,,0,,,,True
334,11,,,,,,,0,,,,True
335,11,,,,,,,0,,,,True
336,11,,,,,,,0,,,,True
337,11,,,,,,,0,,,,True
338,11,,,,,,,0,,,,True
339,11,,,,,,,0,,,,True
340,9,,,,,,,0,,,,True
341,9,,,,,,,0,,,,False
342,9,,,,,,,0,,,,False
343,9,,,,,,,0,,,,False
344,9,,,,,,,0,,,,False
345,5,"観戦する",,"大笑いする",,,,0,,,,False
346,1,"英雄の卵",,,"英雄の卵",,,0,,,,False
347,2,,,,,,,0,,,,False
348,6,"マメット001",,"ギガンジャクシ",,,,0,,,,False
349,6,"チョコチョコボ",,"ギガンジャクシ",,,,0,,,,False
350,6,"タイニーボム",,"ギガンジャクシ",,,,0,,,,False
351,6,"ベビーモス",,"モルボルバルブ",,,,0,,,,False
352,6,"モルボルバルブ",,"パジープーク","ベビーモス",,,0,,,,False
353,6,"ダストバニー",,"マメット・デュラハン",,,,0,,,,False
354,6,"ミニテンダー",,"マメット001",,,,0,,,,False
355,6,"スモールシェル",,"マメット003G",,,,0,,,,False
356,6,"グゥーブー・スプラウト",,"マメット001",,,,0,,,,False
357,6,"デモンズブロック",,"パジープーク","ベイビーファンガー",,,0,,,,False
358,6,"マメット・カーソル",,"ダストバニー",,,,0,,,,False
359,6,"マメット・キキルン",,"ミニモール",,,,0,,,,False
360,6,"ウルフ・パップ",,"マメット001",,,,0,,,,False
361,6,"タイニークァール",,"マメット001",,,,0,,,,False
362,6,"マメット・トンベリ",,"魔導ヴァンガード追従型",,,,0,,,,False
363,6,"マメット・ブルーム",,"ミニモール",,,,0,,,,False
364,6,"マメット・モーグリ",,"モルボルバルブ",,,,0,,,,False
365,6,"ナッツイーター",,"魔導ヴァンガード追従型",,,,0,,,,False
366,6,"ファットキャット",,"デモンズブロック",,,,0,,,,False
367,6,"カッパッパ",,"ブルーバード",,,,0,,,,False
368,6,"追従システム",,"マメット001",,,,0,,,,False
369,6,"パイッサ・ブラット",,"ベイビーインプ",,,,0,,,,False
370,6,"コロコロポックル",,"パジープーク","グゥーブー・スプラウト",,,0,,,,False
371,6,"ウソウソ",,"デモンズブロック",,,,0,,,,False
372,6,"マメット・ナマズオ",,"魔導ヴァンガード追従型",,,,0,,,,False
373,6,"マメット・クロ",,"ミニプリン",,,,0,,,,False
374,6,"豆柴",,"デモンズブロック",,,,0,,,,False
375,6,"ロンカの水蛇？",,"マメット001",,,,0,,,,False
376,6,"ジャイアントビーバー",,"マメット・ケットシー",,,,0,,,,False
377,6,"コマンダー・シャーク",,"不滅のチョコチョコボ",,,,0,,,,False
378,6,"マメット・ケットシー",,"モルボルバルブ",,,,0,,,,True
379,6,"ブルーバード",,"魔導ヴァンガード追従型",,,,0,,,,False
380,6,"タイニードードー",,"マメット・デュラハン",,,,0,,,,False
381,6,"タイニーアプカル",,"不滅のチョコチョコボ",,,,0,,,,False
382,6,"タイニーラム",,"マメット003L",,,,0,,,,False
383,6,"ミニマンドラゴラ",,"マメット003G",,,,0,,,,False
384,6,"アントーキング・コリブリ",,"パジープーク","ダストバニー",,,0,,,,False
385,6,"マメット・サキュバス",,"マメット003G",,,,0,,,,False
386,6,"マメット・ギルガメッシュ",,"ダストバニー",,,,0,,,,False
387,6,"オニオンプリンス",,"マメット003G",,,,0,,,,False
388,6,"エッグナイト",,"マメット003G",,,,0,,,,False
389,6,"ガーリックスター",,"マメット003G",,,,0,,,,False
390,6,"キングトマト",,"マメット003G",,,,0,,,,False
391,6,"マンドラクイーン",,"マメット003G",,,,0,,,,False
392,6,"マメット・オルトロス",,"ミニテンダー","マメット・ブルーム",,,0,,,,False
393,6,"エンキドゥ",,"ミニテンダー","マメット・ギルガメッシュ",,,0,,,,False
394,6,"ミニマムアトモス",,"ミニモール",,,,0,,,,False
395,6,"ゲイラキトン",,"パジープーク","タイニードードー",,,0,,,,False
396,6,"レッサーパンダ",,"パジープーク","マメット・ゴート",,,0,,,,False
397,6,"プリンスペンギン",,"不滅のチョコチョコボ",,,,0,,,,False
398,6,"ポーキー",,"ブルーバード",,,,0,,,,False
399,6,"うり坊",,"パジープーク","マメット・ギルバート",,,0,,,,False
400,6,"タビスズメ",,"パジープーク","フェイパピー",,,0,,,,False
401,6,"マメットキメラ",,"ミニモール",,,,0,,,,False
402,6,"コユキンコ",,"マメット003G",,,,0,,,,False
403,6,"豆妖狐",,"タイニーバルブ",,,,0,,,,False
404,6,"ハシビロコウ",,"パジープーク",,,,0,,,,False
405,6,"ポークシー・ビッツ",,"デモンズブロック",,,,0,,,,False
406,6,"サンドフォックス",,"ベイビーバット",,,,0,,,,False
407,6,"モモラ・モラ！！！",,"不滅のチョコチョコボ",,,,0,,,,False
408,5,"リンクパール通信",,"大笑いする",,,,0,,,,False
409,9,,,,,,,0,,,,True
410,11,,,,,,,0,,,,True
411,11,,,,,,,0,,,,True
412,9,,,,,,,0,,,,True
413,11,,,,,,,0,,,,True
414,11,,,,,,,0,,,,True
415,11,,,,,,,0,,,,True
416,11,,,,,,,0,,,,True
417,11,,,,,,,0,,,,True
418,9,,,,,,,0,,,,True
419,11,,,,,,,0,,,,True
420,11,,,,,,,0,,,,True
421,9,,,,,,,0,,,,True
422,11,,,,,,,0,,,,True
423,11,,,,,,,0,,,,True
424,11,,,,,,,0,,,,True
425,11,,,,,,,0,,,,True
426,11,,,,,,,0,,,,True
427,9,,,,,,,0,,,,False
428,9,,,,,,,0,,,,False
429,9,,,,,,,0,,,,False
430,9,,,,,,,0,,,,False
431,9,,,,,,,0,,,,False
432,9,,,,,,,0,,,,False
433,9,,,,,,,0,,,,False
434,4,,,"封鎖坑道 カッパーベル銅山","絶オメガ検証戦",,,0,,,,False
435,6,"ポチャチョコボ",,"ブルーバード",,,,0,,,,False
436,6,"ミニスライム",,"パジープーク","ベイビーインプ",,,0,,,,False
437,6,"ベイビーオポオポ",,"パジープーク","ブラッククァール",,,0,,,,False
438,6,"リトルフット",,"デモンズブロック",,,,0,,,,False
439,6,"シャローアイ",,"不滅のチョコチョコボ",,,,0,,,,False
440,6,"モルフォ",,"パジープーク","クロックワークカート",,,0,,,,False
441,6,"ポロ・ロッゴ",,"マメット001",,,,0,,,,False
442,6,"ドリッピー",,"パジープーク",,,,0,,,,False
443,6,"ブンブク",,"デモンズブロック",,,,0,,,,False
